# wubi char dictionary (converted from rime)
# format: char	code	freq
瞝	hyrc	32369
眆	hyt	27901
䁢	hyth	5749
䁤	hyud	5550
䀶	hyvy	6811
睟	hywf	56498
㱖	hywf	3951
眩	hyx	10128000
䂅	hyxj	5143
盿	hyy	110216
不	i	2124894117
江	ia	104258823
㶓	iaah	4646
㳦	iaah	4428
灆	iaal	447816
㵩	iaas	5322
淺	iaay	11816000
漭	iad	113195
渃	iadk	62753
澒	iadm	71690
頮	iadm	31178
颒	iadm	21248
潵	iaet	471647
㴖	iafh	4031
濭	iafl	31774
洭	iagg	637468
澕	iagg	121138
懑	iagn	325684
满	iagw	195609411
淽	iahg	52824
洍	iahh	584842
瀶	iahk	60966
濫	iahl	3922117
㶊	iahm	3852
灠	iahq	1350400
漠	iaj	5600188
㳻	iajg	3842
濗	iajh	18766
㵧	iajn	6493
澫	iajy	53122
灌	iak	52625882
㵄	iakd	4359
漢	iakg	23929882
淢	iakg	50937
漌	iakg	19263
漚	iakk	90556
灘	iaky	6076800
渵	ialg	36143
瀎	ialw	58384
潢	iam	1668141
渶	iamd	648390
溝	iamf	7576141
㴂	iamf	5620
満	iamm	16979294
懣	iamn	66626
滿	iamy	50540705
㳩	iamy	4259
汇	ian	81321882
㲺	ian	6732
洰	iang	485548
泄	iann	18568000
泧	iann	43788
渠	ians	9015905
渫	ians	262136
瀳	iaoo	80328
涝	iap	6424329
濛	iape	1469552
潆	iapi	452781
溁	iaps	69108
滢	iapy	2114964
鸿	iaq	38724705
滯	iaqh	1956094
灊	iaqh	422000
潛	iaqj	4696611
懘	iaqn	660305
濍	iaqn	60271
鴻	iaqo	11617411
沤	iar	936343
柒	ias	4458305
渮	iask	88967
浇	iat	23532705
㴀	iatp	15787
㴕	iaty	4051
㵴	iauh	12709
灡	iaul	371360
沏	iav	2015670
瀟	iavj	499449
潇	iavw	8996047
洪	iaw	56696941
濩	iawc	119152
濸	iawk	73279
溚	iawk	35646
港	iawn	241284705
鍙	iawq	3048329
㳸	iawx	4299
滙	iawy	575905
㳚	iawy	4061
㳀	iay	4954
浳	iaye	32965
㵏	iayf	4329
㵁	iayk	4279
淓	iayt	68215
波	ib	180715294
灄	ibbb	638461
㵫	ibbj	5689
滠	ibc	140997
㵵	ibci	4865
溋	ibcl	30582
碆	ibdf	66030
㴍	ibdi	4200
瀡	ibdp	208517
泐	ibe	248235
㶏	iben	4418
洱	ibg	1231247
汓	ibg	29688
滍	ibhj	69903
涵	ibi	14496941
洆	ibig	28894
㳱	ibjg	4210
凼	ibk	690094
㴠	ibkb	8747
濻	ibkm	23532
䀀	iblf	17674
泏	ibmh	23036
池	ibn	55008941
氾	ibn	877760
㳧	ibnn	9840
㴷	ibpq	4577
錃	ibqf	21745
㨇	ibrj	4220
漋	ibtg	26114
婆	ibv	31178352
滁	ibw	913505
㶌	ibxg	4170
汲	ibyy	2095105
汉	ic	130075294
泾	ica	10425882
㳎	icah	4061
涰	iccc	28000
滲	icce	1658211
㴉	iccf	4507
㵕	iccn	4001
渗	icd	11617411
涌	ice	39419764
湧	icee	5947717
㳙	iceg	4090
慂	icen	66725
㴰	icex	5431
㳔	icfy	3991
泽	icg	79435294
治	ick	102272941
沀	icnh	31674
汿	icnh	19064
潏	icnk	418028
滪	icnm	43192
澦	icnm	40611
渘	icns	42994
㶠	icof	4448
溤	icoy	38426
沇	icqn	53817
涘	ictd	2194400
洠	ictg	410084
滩	icw	15887058
浚	icwt	6186023
㳗	icyf	3862
溞	icyj	75761
汊	icyy	788395
尖	id	55505411
㵮	idaf	6821
㵦	idap	7496
濿	iday	36738
沷	idcy	61363
汯	idcy	56200
㳒	idcy	3991
湖	ide	179722352
洧	ideg	284974
沥	idet	4428517
瀀	idet	54611
涱	idey	491505
涯	idf	9701035
沯	idf	20057
渀	idfa	83804
漘	idfe	34355
浱	idfe	27206
溽	idff	166814
㴎	idfi	4547
㵔	idfj	5997
滣	idfk	56498
洿	idfn	505407
沽	idg	7308047
沰	idg	29688
減	idgk	24227764
澸	idgn	24823
滅	idgo	8281129
沣	idh	1012800
洊	idhb	136032
滟	idhc	1975952
湱	idhd	748677
潔	idhi	14298352
㳪	idhk	4100
㳅	idhy	4041
尜	idi	246249
淹	idj	11418823
㴟	idjb	4001
湹	idjf	125110
洦	idjg	929392
㳓	idkg	3812
湎	idl	229369
渜	idmd	29986
㳍	idmh	4150
洏	idmj	676192
湏	idmy	38128
㙙	idnf	4180
厳	idnt	1002870
沋	idny	51732
浝	idny	21546
洃	idoy	125110
㳠	idpy	18369
	idpy	1
㳳	idqn	5282
源	idr	266108235
漺	idrr	31178
渏	idsk	63448
涛	idt	28894588
瀝	idth	1112094
潦	idui	1330541
㵐	iduw	4080
湛	idw	5560470
湊	idwd	4666823
淎	idwg	20752
濝	idwi	41902
溙	idwi	40412
湷	idwj	168800
澌	idwr	279016
溱	idwt	693072
浹	idww	98400
淇	idwy	9035764
㳁	idwy	3842
泷	idx	1131952
汰	idy	5252658
汏	idy	634489
汱	idy	44483
肖	ie	34157176
湼	ieag	85392
濦	iean	35646
浮	ieb	32072000
㵬	iebl	5610
㐢	iebn	5510
㳶	iebn	4398
淝	iec	1042588
滔	iee	2472423
㵻	ieec	3971
淜	ieeg	99095
㲖	ieen	3951
㳫	ief	4279
㶁	iefw	4120
浖	iefy	93137
沮	ieg	1539058
㳉	ieg	3961
湲	iegc	850950
澙	iego	31575
㵰	iegw	6275
渓	iegy	1578776
溲	ieh	411077
㴞	iehj	4329
漞	iehq	27107
削	iej	14099764
揱	iejr	78938
泇	iekg	48852
㵑	iekm	3961
灂	ielf	43987
㶀	iene	4895
逍	iep	1936235
涭	iepc	84499
淣	ieqn	73378
潟	ieqo	2015670
㶅	ierb	21348
灚	ierq	534202
淫	iet	29887529
氻	iet	45973
滛	ietb	41306
潙	ieto	856908
㴨	ieud	4984
浽	ievg	40015
淨	ievh	15887058
㳛	iewy	3773
溪	iex	89364705
㶉	iexg	3872
㴯	iexj	4428
鸂	iexo	57491
汗	if	91251294
灞	ifa	2720658
瀐	ifag	24327
泋	ifah	26412
渽	ifak	56597
濆	ifam	2005741
溨	ifas	21844
瀻	ifaw	335614
㵶	ifay	4537
法	ifc	520301176
溘	ifcl	170785
沄	ifcy	165821
汥	ifcy	48753
濡	ifd	6752000
㴳	ifdy	4974
尘	iff	34157176
坔	iff	38327
澐	iffc	296889
湗	ifff	37731
洼	iffg	6732141
澆	iffq	1956094
洔	iffy	28100
泔	ifg	208517
汢	ifg	42299
汁	ifh	43689411
淔	ifhg	40313
滇	ifhw	13007529
沶	ifiy	122131
潮	ifj	47164705
澣	ifjf	89464
濣	ifjf	25617
汫	ifjh	87676
瀚	ifjn	6374682
漧	ifjn	36143
洁	ifk	43888000
澎	ifke	3554729
溒	ifke	22341
澍	ifkf	1340470
㵙	ifkk	3932
㵢	iflg	4309
瀆	iflm	562004
湳	ifmf	914498
污	ifn	37036705
渎	ifnd	1926305
濤	ifnf	3713600
汚	ifnn	5669694
浾	ifoy	25320
渤	ifp	1787294
浡	ifpb	108230
瀔	ifpc	40611
瀫	ifpc	40114
濲	ifpc	25915
溹	ifpi	49150
涜	ifpq	499449
㴾	ifpt	5054
潱	ifpu	61463
㳡	ifpy	16681
沅	ifq	3574588
㵡	ifqn	4924
㳈	ifqn	4120
灀	ifsh	75562
瀮	ifss	64044
湈	ifsy	42001
洡	ifsy	34653
渚	ift	11021647
涍	iftb	41107
洘	iftn	879745
㵭	ifto	4468
漖	iftt	193623
㳣	iftx	4686
涬	ifuf	196602
澾	ifup	29391
澪	ifwc	1519200
淕	ifwf	205538
濇	ifwk	1062447
淩	ifwt	2253976
瀖	ifwy	26710
沬	ify	539167
光	ig	635482352
浅	iga	70498823
汧	igah	113195
㳥	igah	4517
沌	igb	1529129
洷	igcf	133054
㴛	igct	4071
添	igd	42398588
㴁	igdj	6215
清	ige	279016470
濪	igec	50441
瀞	igeh	779458
瀦	igej	1052517
㵾	igeq	4041
涿	igey	1141882
汙	igfh	1479482
盓	igfl	663284
汪	igg	31079058
潖	iggc	214475
潜	iggj	38228235
濽	iggm	28596
濏	iggt	65236
沔	igh	808254
泟	ighg	102272
漹	igho	31178
浗	igiy	866837
洹	igj	1380188
漙	igjf	46568
澑	igjl	108230
潓	igjn	64640
浭	igjr	62753
滞	igk	8400282
灢	igke	37036
㴻	igkf	5004
浯	igkg	768536
滆	igkh	800310
瀜	igkj	42299
湢	igkl	167807
浢	igku	40015
渍	igm	6066870
洅	igmf	1012800
淸	igmg	1350400
沛	igmh	8102400
沞	igmh	19163
漕	igmj	2750447
灑	igmx	4319294
漬	igmy	3197270
汅	ignn	21050
溍	igoj	57590
䆪	igqa	3793
韑	igqg	21944
㒯	igqg	3961
洌	igqj	1300752
辉	igql	43391529
輝	igql	14695529
滶	igqt	38426
兤	igqw	43490
黋	igqw	16383
尡	igqx	38327
耀	igqy	32767058
沫	igs	7506635
涞	igu	1122023
浃	igud	254192
泙	iguf	250221
涇	igva	290931
淒	igvv	1330541
兴	igw	89563294
举	igwg	74569882
挙	igwr	720875
濔	igwr	43987
誉	igwy	25220705
溼	igxf	2661082
沍	igxg	156884
溸	igxi	32072
洟	igxw	799317
小	ih	1459623529
渄	ihdd	59775
濊	ihdh	1112094
湨	ihdy	45178
泪	ihg	88272470
沚	ihg	251214
澽	ihge	39221
㴐	ihgn	5212
涉	ihh	45873882
澁	ihhh	162842
濒	ihhm	1926305
瀕	ihhm	859887
灈	ihhy	504414
淑	ihi	16284235
渺	ihit	2611435
渉	ihit	2333411
渋	ihiy	2770305
淖	ihj	1221317
沾	ihk	22639058
澞	ihkd	33064
惉	ihkn	170785
瀘	ihll	211496
濾	ihln	3266776
滷	ihlo	1956094
浈	ihm	378310
湞	ihmy	143976
滤	ihn	17575058
濎	ihnn	59675
泸	ihnt	2472423
濬	ihph	1201458
瀣	ihq	1995811
覍	ihqb	27305
涀	ihqn	72385
澯	ihqo	35448
滹	ihtf	282988
濉	ihw	1370258
滮	ihwe	53718
淲	ihwn	72782
泚	ihxn	282988
	ihyt	1
氺	ihyy	1062447
水	ii	746691764
㶂	iiaw	4428
濷	iiay	26114
㴺	iidw	4339
㳲	iidy	4845
消	iie	92144941
㵜	iiff	3961
洸	iigq	1429835
㴣	iigw	5292
㵘	iiii	3922
淼	iiiu	4001552
尛	iiiu	1082305
渁	iiiy	86286
㴇	iiiy	4289
涾	iijg	53221
淌	iim	5411529
溑	iimy	21248
㶙	iiog	3802
㶝	iion	3872
漟	iipf	91747
澢	iipl	32369
灙	iipo	135040
㵉	iiss	4279
沙	iit	107237647
䣉	iitc	3246
硰	iitd	35745
裟	iite	909534
㲚	iite	3783
鲨	iitg	8499576
㸺	iitg	5113
渻	iith	620588
乷	iitn	83208
鯊	iito	2462494
㶃	iito	3673
逤	iitp	71690
挲	iitr	252207
桬	iits	29291
娑	iitv	3802964
潎	iity	73676
㵈	iivd	4309
㴢	iiwh	5908
沝	iiy	73576
浊	ij	6235670
瀑	ija	5302305
渱	ijag	72981
滭	ijag	28894
㵊	ijbc	3922
沓	ijf	2273835
戦	ijfa	44682352
溡	ijff	719882
濹	ijff	42597
涅	ijfg	8142117
浬	ijfg	1092235
涆	ijfh	26908
単	ijfj	21844705
濐	ijfj	209510
汨	ijg	735769
汩	ijg	627538
鼝	ijgc	26213
淏	ijgd	590800
淂	ijgf	660305
淵	ijgg	4080988
泹	ijgg	80428
湜	ijgh	1181600
浉	ijgh	535195
盪	ijgl	2432705
燙	ijgo	3753317
湯	ijgr	29589647
璗	ijgy	42299
㴘	ijhg	4577
滉	ijiq	421007
虩	ijiw	41008
淐	ijjg	31774
温	ijl	90456941
漫	ijlc	253200000
澷	ijly	86286
湡	ijmy	746691
溻	ijn	99294
洩	ijnt	3435576
湿	ijo	75761411
㵃	ijpx	4607
渴	ijq	15291294
㵣	ijqw	18369
渇	ijqx	575905
巣	ijsu	5064000
淉	ijsy	328663
滥	ijt	14596235
湦	ijtg	51434
㵆	ijtk	4269
混	ijx	56597647
灦	ijxm	437887
濕	ijxo	15787764
㶞	ijye	4239
灗	ijyg	28199
澋	ijyi	33958
灏	ijym	2939105
灝	ijym	901590
渂	ijyy	27405
溃	ik	2680941
湒	ikbg	37036
濈	ikby	1072376
浥	ikcn	259157
涓	ike	7010164
呇	ikf	177736
洖	ikgd	962160
塣	ikgf	41207
浧	ikgg	30582
汌	ikh	33263
沖	ikhh	20752470
潞	ikhk	2760376
潰	ikhm	2810023
瀢	ikhp	24128
浞	ikhy	224404
渑	ikj	662291
澡	ikk	11716705
潬	ikkf	130075
澏	ikkm	80130
漶	ikkn	84499
湂	ikkn	22837
涡	ikm	5540611
涢	ikmy	2581647
溳	ikmy	44583
況	ikqn	6473976
㳏	ikry	4249
㳭	iksy	4200
㕾	ikxb	3743
泗	il	4498023
漍	ilag	40809
潩	ilaw	440865
涸	ild	2184470
瀱	ildj	31178
洇	ildy	685129
渭	ile	2978823
潈	iley	142983
涠	ilf	455760
畄	ilf	127096
畓	ilf	101280
泴	ilf	26412
澤	ilff	9254211
濖	ilfj	21745
潶	ilfo	518315
沺	ilg	131068
㳑	ilg	4547
獣	ilgd	11617411
溷	ilge	248235
澴	ilge	59874
渨	ilge	25518
淠	ilgj	324691
㶎	ilgp	4120
㳌	ilh	4329
洄	ilk	782437
㶔	illd	3703
灅	illf	51732
㶟	illi	3971
㵽	illl	7030
㵋	ilmy	4200
潿	ilng	51037
㴓	ilny	4279
涟	ilp	3485223
漣	ilpy	2561788
濁	ilqj	2025600
渐	ilr	26610823
聻	ilrb	35249
魙	ilrc	32369
壍	ilrf	44483
䤔	ilrg	4080
漸	ilrh	6473976
嬱	ilrv	44185
涃	ilsy	36043
溿	ilug	536188
漊	ilvg	30582
泅	ilw	888682
瀭	ilwj	132061
㴅	ilwk	4398
溫	ilwl	17773647
㴄	ilwm	5570
溭	ilwt	18468
潀	ilwy	69208
漯	ilx	701016
油	im	165821176
澧	ima	2184470
濺	imaa	1628423
灔	imac	82116
㵹	imad	5441
濃	imae	18270117
浀	imag	131068
灎	imal	44682
淟	imaw	19461
䣔	imbh	3574
湍	imd	1320611
灧	imdc	38426
漄	imdf	93733
灩	imdl	604701
湠	imdo	72584
灃	imdu	528244
泱	imdy	3266776
滑	ime	75562823
漰	imee	58087
淍	imfk	47164
溅	imga	15390588
洞	imgk	27107294
涄	imgn	24327
澂	imgt	233341
溦	imgt	190644
溰	imgu	30880
汕	imh	2532000
㴥	imie	4349
测	imj	152912941
測	imjh	21844705
瀃	imjr	30384
潉	imjx	51732
尚	imk	222418823
㢢	imka	5123
䣊	imkb	3495
㲂	imkc	4607
氅	imke	584842
尙	imkf	941308
泂	imkg	183694
幤	imkh	52725
敞	imkt	5332094
瀴	immv	57789
渦	imnk	3554729
濄	imnp	882724
漴	impi	41902
溄	imtg	43093
潂	imuo	21944
涔	imw	2055388
浻	imwk	74470
汭	imwy	194616
漼	imwy	53320
浿	imy	73279
浵	imye	66030
沁	in	14794823
泯	ina	3584517
澱	inac	872795
湣	inaj	109223
尐	inb	4299435
潺	inb	964145
淈	inbm	44185
澉	inbt	75066
涺	indg	30582
㵤	indw	1052
浘	inen	197595
漏	inf	55108235
汛	infh	2710729
潳	infj	53221
渥	ing	2859670
汈	ingg	47959
泀	ingk	40114
湄	inh	3028470
溊	inhc	23234
湑	inhe	66824
沑	inhg	21844
㴮	inie	4428
漽	inig	21348
灟	inij	437887
㳮	iniy	10028
湋	inkg	57987
浺	inkh	35448
澼	inku	54909
瀷	inlw	730804
涮	inm	4160423
汜	inn	1261035
㲸	inn	4120
潠	innw	132061
瀈	inpl	20553
汤	inr	51136470
漝	inrg	32866
烫	inro	17674352
泌	int	2114964
湉	intd	359444
㳴	intf	4408
㴵	intl	5024
泼	inty	8916611
㶜	inuj	3991
泦	invn	207524
濯	inw	2780235
漻	inwe	37831
䀊	inwl	6275
決	inwy	15192000
泥	inx	62853176
埿	inxf	43788
濢	inyf	27603
瀥	inyk	22738
浕	inyu	60966
泤	inyw	96613
沢	inyy	6742070
渡	io	74272000
㵂	ioao	5560
瀇	ioaw	63846
㶋	ioeg	3941
灋	iogc	84102
㴴	iogn	9065
瀍	iojf	173764
瀵	iol	2214258
淡	ioo	72484705
澇	iooe	227383
瀠	iooi	71591
濴	iooi	26312
㶈	iooj	3971
瀯	iook	503421
濙	iooo	31972
灐	iooq	129082
濚	ioos	129082
瀅	iooy	960174
㴹	iopy	4795
潾	ioqg	158870
灖	iosd	30781
㲿	iot	9661
濂	iou	3157552
灇	iouc	78640
濧	iouf	35249
澲	iouf	23334
㴑	iout	4656
溏	iov	3733458
溇	iovg	148941
滽	iovh	27504
漮	iovi	36838
㶐	iown	4031
漉	iox	1509270
瀌	ioxo	32369
洣	ioy	332635
党	ip	115181176
黉	ipa	181708
瀽	ipah	243270
学	ipb	403134117
	ipb	1
敩	ipbt	127096
浤	ipdc	453774
瀗	ipdn	31476
涋	ipdy	26908
浓	ipe	86683764
瀉	ipeo	1469552
㵼	ipeo	5064
労	iper	5679623
尝	ipf	39717647
滱	ipfc	34852
溕	ipfe	27802
坣	ipff	87875
淙	ipfi	1916376
浣	ipfq	5858352
泻	ipg	15489882
渲	ipgg	1638352
淀	ipgh	1856800
濱	ipgm	4220000
演	ipgw	49051294
漃	iphc	149934
覚	iphq	1966023
泶	ipi	294903
溟	ipj	1529129
渖	ipjh	262136
㵓	ipjh	4200
蛍	ipju	2661082
常	ipk	297882352
䣘	ipkb	3634
䣣	ipkb	3594
裳	ipke	5242729
堂	ipkf	258164705
甞	ipkf	64441
䟫	ipkh	3296
嘗	ipkj	3127764
劏	ipkj	218447
営	ipkk	2184470
㴦	ipkk	5143
當	ipkl	74073411
赏	ipkm	81321882
賞	ipkm	54611764
㦂	ipkn	5868
黨	ipko	17674352
㗬	ipkq	3485
掌	ipkr	67718588
棠	ipks	7705223
牚	ipkt	66427
瓽	ipky	31277
㽆	ipky	4080
㼕	ipky	3902
浑	ipl	5977505
渾	iplh	1012800
觉	ipm	57094117
峃	ipmj	107237
涫	ipn	299868
澝	ipne	48554
㵳	ipne	7466
㵥	ipnl	14894
濵	ipnm	162842
滵	ipnm	56101
濘	ipns	145962
淧	ipnt	23532
沈	ipq	57193411
涴	ipqb	593778
鲎	ipqg	707967
鸴	ipqg	23234
鴬	ipqo	175750
滨	ipr	23830588
泞	ips	74768
栄	ipsu	7913741
浨	ipsy	51732
喾	ipt	574912
浶	iptg	439872
瀋	iptl	419021
滓	ipu	1449694
濅	ipvc	263129
洝	ipvg	366395
沉	ipw	77151529
涳	ipwa	665270
湥	ipwd	109223
漥	ipwf	149934
潌	ipwf	59874
浫	ipwf	32568
㴏	ipwg	5292
㴭	ipwh	4527
㴼	ipwj	4905
溶	ipwk	23632000
滘	ipwk	1112094
㵠	ipwm	4309
深	ipws	298875294
㴱	ipwu	5322
泬	ipwy	116174
溛	ipwy	21248
㴶	ipwy	4905
沱	ipx	1241176
沟	iq	26312941
涽	iqaj	69505
汦	iqan	28199
泜	iqay	37731
沒	iqcy	98698352
澹	iqd	2293694
洈	iqdb	102272
澥	iqeg	104258
淊	iqeg	40909
淦	iqg	2273835
渔	iqgg	18568000
澛	iqgj	65732
滐	iqgs	175750
洮	iqi	1678070
沵	iqiy	733783
洵	iqj	1588705
浼	iqk	3038400
潒	iqke	136032
洺	iqkg	299868
泃	iqkg	109223
瀺	iqky	152912
涣	iqm	814211
渙	iqmd	193623
泡	iqn	97506823
瀂	iqoj	25121
㶍	iqou	4011
漁	iqoy	7744941
淗	iqoy	28795
溩	iqoy	11021
䳤	iqoy	4309
濥	iqpw	22241
洶	iqrb	256178
㳷	iqrj	4557
淴	iqrn	53519
沕	iqrt	66229
淘	iqt	22738352
泖	iqtb	241284
潴	iqtj	801303
漪	iqtk	2939105
汮	iqug	25518
浄	iqvh	1320611
㴔	iqvn	4249
盜	iqwl	9254211
㳄	iqwy	4299
汐	iqy	3256847
渹	iqyg	90655
瀏	iqyj	2551858
溜	iqyl	32270588
汣	iqyy	56994
汋	iqyy	49944
汽	ir	71988235
汹	irb	318734
泒	ircy	56994
汳	ircy	45377
淆	ird	422000
湃	irdf	1112094
滜	irdf	24029
浠	irdh	3485223
派	ire	406112941
垽	irff	530230
泊	irg	34355764
㳋	irg	3991
湟	irgg	1290823
洉	irgk	112202
沂	irh	6116517
㴲	irhw	6037
沠	irhy	25121
湶	iriy	147948
淿	irmh	24227
㴈	irmh	4289
峾	irmj	22639
滊	iroy	552075
㝸	irqb	4140
溾	irqc	84002
浙	irr	90159058
㵿	irrr	4309
㳺	irtb	4984
渒	irtf	20851
澔	irtk	657327
溵	irvc	41306
浜	irw	13801882
湁	irwk	910527
漑	irxq	61363
濼	irxs	72385
激	iry	97109647
㲼	iry	4517
泝	iryy	74470
浦	is	50342117
㶚	isae	3961
㶇	isaw	4110
㴿	isdm	5669
涁	iset	38228
漂	isf	17872941
溎	isff	51930
㵱	isff	5778
湮	isfg	2452564
渿	isfi	59973
溥	isfy	3584517
洒	isg	22043294
酒	isgg	256178823
泍	isgg	54016
㳹	isgg	4269
汀	ish	13702588
湘	ishg	55704000
潭	isj	28596705
渣	isjg	17674352
涷	isjg	163835
河	isk	200574117
涑	iskg	641440
溂	iskj	200574
滒	iskk	67420
瀬	iskm	5322164
瀨	iskm	2452564
濑	iskm	2333411
潄	iskt	53023
漱	iskw	3912188
湅	islg	548103
洓	ismn	71094
㳐	isnn	4071
潥	isoy	64541
淅	isr	1409976
湐	isrg	62158
淋	iss	16582117
潸	isse	297882
漜	issf	23234
濋	issh	1568847
澿	issi	66328
澘	issj	856908
潹	isss	56299
漤	issv	110216
溧	issy	775487
滼	issy	27107
灪	iste	419021
㜑	isvf	4329
㴗	isvg	3852
漆	isw	27305882
淞	iswc	4478164
瀒	iswk	25220
淶	isww	700023
沐	isy	8807388
㴤	isyg	4239
沭	isyy	1241176
少	it	386254117
弊	ita	17773647
汑	itan	21149
澨	itaw	44285
沲	itb	101280
㳵	itbg	6275
活	itd	232348235
㵇	itdf	4269
浲	itdh	37036
潪	itdj	442851
㳢	itdj	3842
漨	itdp	48654
鋈	itdq	590800
獘	itdu	34852
沃	itdy	59080000
毟	iteb	150927
滗	iten	328663
劣	iter	17376470
洗	itf	113195294
㴙	itfe	4259
汻	itfh	54016
汘	itfh	27901
濳	itfj	54909
浩	itfk	62257411
灒	itfm	490512
涏	itfp	35547
鍌	itfq	1658211
洙	itfy	2124894
洚	itg	95123
湩	itgf	83903
涶	itgf	24029
湰	itgg	405120
泩	itgg	287952
㵲	itgg	8618
汼	itgh	81024
淛	itgj	45675
潕	itgo	152912
洐	itgs	217454
斃	itgx	2720658
泆	itgy	487534
潅	itgy	220432
省	ith	512357647
溴	ithd	3991623
瞥	ithf	7188894
泎	ithf	23135
洎	ithg	656334
漇	ithh	25320
濞	ithj	5620047
沜	ithn	25518
㴧	ithn	4269
涎	ithp	3515011
䚇	ithq	3743
㴪	iths	4299
乑	ithy	34355
㼳	ithy	5232
潲	iti	120145
暼	itjf	54313
㴡	itjg	5788
浰	itjh	44384
漡	itjr	32171
蟞	itju	28398
洛	itk	67420705
鄨	itkc	28696
蹩	itkh	700023
渪	itky	22043
洫	itl	204545
潨	itli	91946
漗	itln	21844
澳	itm	63349647
㴬	itmf	4408
幣	itmh	47065411
澚	itmn	26114
瀓	itmt	43490
㵟	itmt	5580
憋	itn	11418823
溮	itnh	37235
㳬	itnh	5510
泺	itni	587821
汔	itnn	734776
泲	itnt	74867
潘	ito	60668705
渊	itoh	17277176
㴽	iton	6364
㵞	iton	3941
湫	itoy	1231247
泛	itp	68413647
鳖	itq	4785976
鐅	itqf	24227
鱉	itqo	401148
鷩	itqo	43788
䲵	itqo	4080
㝹	itqy	3902
㵺	itrf	4359
㵌	itrh	4637
撆	itrj	53122
涐	itry	163835
涤	its	4617176
㶘	itsj	3971
潃	itte	645411
澓	ittt	42895
龞	ittx	21944
泘	ituf	39916
㶕	ituj	3753
瀊	itul	36838
溗	itux	29093
洀	ituy	52427
泈	ituy	22639
瀄	itvb	28596
嫳	itvf	500442
潷	itvg	109223
涹	itvg	26412
漎	itwh	61165
潻	itwi	468668
瀩	itwm	30781
䨆	itwy	4388
海	itx	372352941
彆	itxb	640447
塰	itxf	347529
鼈	itxf	208517
瀿	itxi	46171
䌘	itxi	4200
湚	itxn	67122
敝	ity	5292376
汷	ity	21844
㳊	ity	3892
洋	iu	75761411
溠	iuag	114188
洴	iuah	624560
渆	iuaj	19958
㳤	iuay	5937
溯	iub	3922117
㴊	iubj	4517
滚	iuc	87974588
㶒	iuco	4090
㳕	iudg	3912
渕	iudj	894640
浂	iudy	424978
湔	iue	381289
瀧	iued	1896517
湇	iueg	517322
㵎	iueg	5530
澻	iuep	24823
㴚	iuey	4160
㳆	iufh	3872
泣	iug	23830588
淃	iugb	57689
渼	iugd	487534
润	iugg	45079529
潤	iugg	13305411
泮	iugh	1310682
漾	iugi	9095341
潫	iugi	25717
漛	iugi	18468
溔	iugo	26710
瀁	iugv	90953
㵪	iugw	4210
湵	iugy	41703
㳯	iuh	4299
漳	iuj	4120705
潼	iujf	2740517
涧	iujg	4448376
澗	iujg	1062447
湆	iujg	36738
灨	iujm	40114
滝	iujn	7854164
澺	iujn	33958
滰	iujq	22142
涪	iuk	1548988
滾	iuke	12312470
灛	iukf	63250
涚	iukq	837049
渷	iukq	121138
潧	iulj	1072376
溬	iunc	18468
㳾	iunn	4051
㵍	iuny	4061
湴	iuog	897618
潽	iuoj	91052
㶄	iuqe	4190
澬	iuqm	77250
灁	iuri	427957
滧	iurt	27603
洨	iury	1251105
澜	ius	8986117
澊	iusf	144969
湭	iusg	80229
瀾	iusl	1171670
瀙	iusq	100287
澵	iusr	41405
澖	iusy	45377
濶	iutd	269087
滻	iutg	46469
渞	iuth	41107
浐	iutt	228376
濓	iutw	191637
㵛	iuuk	3852
灍	iuuw	53023
淁	iuvg	25419
溓	iuvw	41902
溢	iuw	28497411
㴸	iuwy	4795
滋	iux	18468705
濨	iuxn	30384
涕	iuxt	3663952
潣	iuyy	109223
当	iv	804282352
溉	iva	823148
潯	ivaf	264122
㴌	ivdg	4716
澅	ivfg	36143
㳃	ivfh	9929
潚	ivfj	170785
浔	ivfy	3673882
汝	ivg	10922352
堻	ivgf	46568
津	ivgh	38824000
湽	ivgl	46767
湕	ivgp	78640
㳨	ivgq	4210
濜	ivhl	25220
㴋	ivhw	4100
渌	ivi	906555
㓥	ivjh	3793
漅	ivjs	28497
沼	ivk	5600188
㴩	ivkc	5054
洳	ivkg	693072
㵖	ivki	3932
㖳	ivkx	3683
灉	ivky	512357
淄	ivl	1757505
氿	ivn	101280
浸	ivp	17773647
㴆	ivph	4488
染	ivs	44583058
㴫	ivtb	5669
涒	ivtk	471647
梁	ivw	81123294
粱	ivwo	2383058
涩	ivy	16184941
泿	ivy	38923
澀	ivyh	3981694
涊	ivyn	49249
汍	ivyy	81421
㲽	ivyy	4220
没	iw	437887058
浌	iway	30284
沧	iwb	19163764
滃	iwcn	1390117
㳂	iwcy	5908
洑	iwdy	229369
脊	iwe	7645647
䰪	iwec	3892
鹡	iweg	79633
洕	iweg	31774
鶺	iweo	44483
沴	iwet	104258
浍	iwf	716903
漈	iwfi	236320
涻	iwfk	37334
溌	iwfq	141990
泭	iwfy	289938
洽	iwg	21248941
瀹	iwga	3991623
淪	iwga	1568847
渰	iwga	44285
㵸	iwga	4428
溆	iwgc	565976
潊	iwgc	116174
湀	iwgd	530230
塗	iwgf	6612988
㽏	iwgf	4706
洤	iwgg	493491
渝	iwgj	32568470
鼡	iwgj	138018
澮	iwgj	72087
潝	iwgn	37136
㵯	iwgo	4895
